Hacienda,Corte,Ambiente,env,Parcela,Entry,Rep,Block,Variedad,Name,FS,FC,FE,Edad,env1,New,Treatn,Poblacion,Alt,Diam,N_Entre,L_Entre,L_Hojas,A_Hojas,N_Hojas_V,N_Hojas_S,TCH,IDD,periodo,Diseno,TCH1
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,115,133,1,10,CC 89-487,S44,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,6.277777778,266.1,3.5,15,14.6,144.2,5.4,,,,1172,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,149,64,1,35,CC 89-495,S45,42251,42667,42380,4.3,Balsora_1_4,,,15,103.5,,,,,,,,,2526,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,273,64,2,63,CC 89-495,S45,42251,42667,42380,4.3,Balsora_1_4,,,7.1,92,,,,,,,,,2650,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,479,64,3,111,CC 89-495,S45,42251,42667,42380,4.3,Balsora_1_4,,,12.3,62.6,,,,,,,,,2856,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,191,178,1,16,CC 89-495,S45,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,13.27777778,,,,,157.1,4.83,,,,192,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,191,178,1,16,CC 89-495,S45,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,13.05555556,250.5555556,2.9,16.9,15.3,167.5,6.36,,,,1248,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,7,65,1,2,CC 91-1555,S46,42251,42667,42380,4.3,Balsora_1_4,,,14.2,112.5,,,,,,,,,2384,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,251,65,2,58,CC 91-1555,S46,42251,42667,42380,4.3,Balsora_1_4,,,11.8,128.7,,,,,,,,,2628,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,499,65,3,115,CC 91-1555,S46,42251,42667,42380,4.3,Balsora_1_4,,,14.9,117.8,,,,,,,,,2876,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,211,1,1,18,CC 91-1555,S46,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,16.22222222,,,,,146.4,4.9,,,,212,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,211,1,1,18,CC 91-1555,S46,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,10.55555556,311.5,2.37,17.4,15.2,155.6,4.88,,,,1268,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,11,66,1,3,CC 91-1590,S172,42251,42667,42380,4.3,Balsora_1_4,,,13.7,79.7,,,,,,,,,2388,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,460,66,2,106,CC 91-1590,S172,42251,42667,42380,4.3,Balsora_1_4,,,23.9,107.9,,,,,,,,,2837,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,599,66,3,138,CC 91-1590,S172,42251,42667,42380,4.3,Balsora_1_4,,,16.6,68.6,,,,,,,,,2976,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,176,164,1,15,CC 91-1590,S172,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,11.55555556,,,,,142.7,3.74,,,,177,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,176,164,1,15,CC 91-1590,S172,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,10.05555556,287.8,2.9,18.7,12.2,168.3,6.55,,,,1233,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,29,67,1,7,CC 91-1763,S47,42251,42667,42380,4.3,Balsora_1_4,,,15.8,124.5,,,,,,,,,2406,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,477,67,2,110,CC 91-1763,S47,42251,42667,42380,4.3,Balsora_1_4,,,14.2,96.4,,,,,,,,,2854,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,677,67,3,156,CC 91-1763,S47,42251,42667,42380,4.3,Balsora_1_4,,,15.6,113.8,,,,,,,,,3054,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,116,82,1,10,CC 91-1763,S47,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,12.94444444,,,,,147.5,4.2,,,,117,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,116,82,1,10,CC 91-1763,S47,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,11.22222222,291.2,2.97,16,11.2,126.4,6.11,,,,1173,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,24,68,1,6,CC 91-1990,S48,42251,42667,42380,4.3,Balsora_1_4,,,10.2,69.5,,,,,,,,,2401,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,362,68,2,84,CC 91-1990,S48,42251,42667,42380,4.3,Balsora_1_4,,,16.4,76.4,,,,,,,,,2739,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,562,68,3,130,CC 91-1990,S48,42251,42667,42380,4.3,Balsora_1_4,,,13.7,59.5,,,,,,,,,2939,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,71,54,1,6,CC 91-1990,S48,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,12.77777778,,,,,125.9,3.6,,,,72,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,71,54,1,6,CC 91-1990,S48,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,8.777777778,164.4,2.57,7.6,13.5,119,5.63,,,,1128,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,6,69,1,2,CC 91-1999,S49,42251,42667,42380,4.3,Balsora_1_4,,,10.5,76.6,,,,,,,,,2383,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,381,69,2,88,CC 91-1999,S49,42251,42667,42380,4.3,Balsora_1_4,,,18.2,94.8,,,,,,,,,2758,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,503,69,3,116,CC 91-1999,S49,42251,42667,42380,4.3,Balsora_1_4,,,10.9,109.9,,,,,,,,,2880,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,131,221,1,11,CC 91-1999,S49,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,12.22222222,,,,,151.9,5.86,,,,132,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,131,221,1,11,CC 91-1999,S49,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,9.833333333,355.8,3.05,16.1,14,146.7,5.46,,,,1188,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,23,70,1,6,CC 92-2154,S50,42251,42667,42380,4.3,Balsora_1_4,,,10.3,78,,,,,,,,,2400,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,416,70,2,96,CC 92-2154,S50,42251,42667,42380,4.3,Balsora_1_4,,,13.4,101,,,,,,,,,2793,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,612,70,3,141,CC 92-2154,S50,42251,42667,42380,4.3,Balsora_1_4,,,8.7,82.3,,,,,,,,,2989,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,80,155,1,7,CC 92-2154,S50,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,11.33333333,,,,,153.7,4.9,,,,81,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,80,155,1,7,CC 92-2154,S50,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,10.33333333,269.4,3.4,14.7,14.5,137.8,5.39,,,,1137,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,218,71,1,51,CC 92-2188,S51,42251,42667,42380,4.3,Balsora_1_4,,,11.6,93,,,,,,,,,2595,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,256,71,2,59,CC 92-2188,S51,42251,42667,42380,4.3,Balsora_1_4,,,17.5,97.7,,,,,,,,,2633,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,695,71,3,160,CC 92-2188,S51,42251,42667,42380,4.3,Balsora_1_4,,,15.2,86.1,,,,,,,,,3072,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,26,11,1,3,CC 92-2188,S51,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,15.16666667,,,,,147,5.32,,,,27,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,26,11,1,3,CC 92-2188,S51,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,12.66666667,209.3,2.61,19.8,12.8,139.8,5.33,,,,1083,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,180,72,1,42,CC 92-2198,S52,42251,42667,42380,4.3,Balsora_1_4,,,9.8,109,,,,,,,,,2557,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,463,72,2,107,CC 92-2198,S52,42251,42667,42380,4.3,Balsora_1_4,,,20.4,110.7,,,,,,,,,2840,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,594,72,3,137,CC 92-2198,S52,42251,42667,42380,4.3,Balsora_1_4,,,11.1,97.9,,,,,,,,,2971,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,106,73,1,7,CC 92-2198,S52,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,11.44444444,,,,,162.8,5.11,,,,107,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,106,73,1,7,CC 92-2198,S52,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,9.111111111,265.3,3.17,17.4,15.2,188.6666667,4.94,,,,1163,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,70,73,1,16,CC 92-2356,S53,42251,42667,42380,4.3,Balsora_1_4,,,13.5,94.5,,,,,,,,,2447,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,406,73,2,94,CC 92-2356,S53,42251,42667,42380,4.3,Balsora_1_4,,,13,105,,,,,,,,,2783,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,670,73,3,155,CC 92-2356,S53,42251,42667,42380,4.3,Balsora_1_4,,,16.9,101.3,,,,,,,,,3047,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,7,51,1,1,CC 92-2356,S53,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,13.11111111,,,,,136.5,5.64,,,,7,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,7,51,1,1,CC 92-2356,S53,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,10.38888889,265.8,2.89,15.3,12.9,150,6.67,,,,1064,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,146,74,1,34,CC 92-2804,S181,42251,42667,42380,4.3,Balsora_1_4,,,16.8,108.5,,,,,,,,,2523,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,352,74,2,81,CC 92-2804,S181,42251,42667,42380,4.3,Balsora_1_4,,,16,80.5,,,,,,,,,2729,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,537,74,3,124,CC 92-2804,S181,42251,42667,42380,4.3,Balsora_1_4,,,13.3,88.6,,,,,,,,,2914,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,85,87,1,9,CC 92-2804,S181,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,14.83333333,,,,,150,4.18,,,,86,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,85,87,1,9,CC 92-2804,S181,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,14.11111111,248.4,2.94,20.9,13.4,154.6,5.73,,,,1142,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,147,75,1,34,CC 93-3352,S54,42251,42667,42380,4.3,Balsora_1_4,,,12.3,86.5,,,,,,,,,2524,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,472,75,2,109,CC 93-3352,S54,42251,42667,42380,4.3,Balsora_1_4,,,9.9,92.4,,,,,,,,,2849,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,505,75,3,117,CC 93-3352,S54,42251,42667,42380,4.3,Balsora_1_4,,,13.3,83.9,,,,,,,,,2882,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,17,211,1,2,CC 93-3352,S54,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,,,,,,148.875,4.0125,,,,17,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,17,221,1,2,CC 93-3352,S54,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,11.22222222,,,,,151.5,3.65,,,,18,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,17,211,1,2,CC 93-3352,S54,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,7.166666667,260.1,2.92,14.3,12.5,123.7,4.65,,,,1074,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,144,76,1,34,CC 93-3801,S55,42251,42667,42380,4.3,Balsora_1_4,,,17.9,105.5,,,,,,,,,2521,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,404,76,2,93,CC 93-3801,S55,42251,42667,42380,4.3,Balsora_1_4,,,13,78,,,,,,,,,2781,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,546,76,3,126,CC 93-3801,S55,42251,42667,42380,4.3,Balsora_1_4,,,15.4,81,,,,,,,,,2923,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,119,114,1,10,CC 93-3801,S55,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,13.88888889,,,,,140.3,4.56,,,,120,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,119,114,1,10,CC 93-3801,S55,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,12.11111111,313.2,2.56,19.8,15.8,147.2,4.94,,,,1176,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,69,77,1,16,CC 93-3811,S56,42251,42667,42380,4.3,Balsora_1_4,,,10.8,93,,,,,,,,,2446,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,241,77,2,56,CC 93-3811,S56,42251,42667,42380,4.3,Balsora_1_4,,,15,85.7,,,,,,,,,2618,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,699,77,3,161,CC 93-3811,S56,42251,42667,42380,4.3,Balsora_1_4,,,11.8,89.6,,,,,,,,,3076,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,146,130,1,13,CC 93-3811,S56,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,11.55555556,,,,,123.8,5.56,,,,147,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,146,130,1,13,CC 93-3811,S56,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,9.055555556,253.5,3.03,20.8,11.1,127.4,6.67,,,,1203,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,85,78,1,20,CC 93-3821,S57,42251,42667,42380,4.3,Balsora_1_4,,,11.2,59.5,,,,,,,,,2462,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,325,78,2,75,CC 93-3821,S57,42251,42667,42380,4.3,Balsora_1_4,,,8.4,62.8,,,,,,,,,2702,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,657,78,3,152,CC 93-3821,S57,42251,42667,42380,4.3,Balsora_1_4,,,9.9,61.4,,,,,,,,,3034,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,70,212,1,6,CC 93-3821,S57,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,8.611111111,,,,,129.4,3.1,,,,71,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,70,212,1,6,CC 93-3821,S57,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,4.5,196.5,3.14,20.3,13.2,145.9,6.27,,,,1127,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,111,79,1,26,CC 93-3826,S58,42251,42667,42380,4.3,Balsora_1_4,,,14.2,118.5,,,,,,,,,2488,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,443,79,2,102,CC 93-3826,S58,42251,42667,42380,4.3,Balsora_1_4,,,9,97,,,,,,,,,2820,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,635,79,3,147,CC 93-3826,S58,42251,42667,42380,4.3,Balsora_1_4,,,13.7,93.5,,,,,,,,,3012,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,227,106,1,19,CC 93-3826,S58,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,12.72222222,,,,,156.3333333,4.33,,,,228,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,227,106,1,19,CC 93-3826,S58,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,10.22222222,245.9,3.15,16.6,13.5,166.9,5.25,,,,1284,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,74,80,1,17,CC 93-3895,S59,42251,42667,42380,4.3,Balsora_1_4,,,7.3,56,,,,,,,,,2451,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,320,80,2,74,CC 93-3895,S59,42251,42667,42380,4.3,Balsora_1_4,,,7.8,41.7,,,,,,,,,2697,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,557,80,3,129,CC 93-3895,S59,42251,42667,42380,4.3,Balsora_1_4,,,3.7,33,,,,,,,,,2934,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,157,55,1,14,CC 93-3895,S59,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,12.61111111,,,,,148.2,5.44,,,,158,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,157,55,1,14,CC 93-3895,S59,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,9.444444444,224,2.89,19.8,10.1,134,5.23,,,,1214,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,50,81,1,12,CC 93-3943,S60,42251,42667,42380,4.3,Balsora_1_4,,,5.3,90,,,,,,,,,2427,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,282,81,2,65,CC 93-3943,S60,42251,42667,42380,4.3,Balsora_1_4,,,4.7,79.8,,,,,,,,,2659,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,696,81,3,161,CC 93-3943,S60,42251,42667,42380,4.3,Balsora_1_4,,,8.8,96.8,,,,,,,,,3073,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,122,139,1,11,CC 93-3943,S60,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,20.83333333,,,,,149.8888889,2.09,,,,123,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,122,139,1,11,CC 93-3943,S60,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,13,374.7,1.75,17.4,20.2,148.4,4.77,,,,1179,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,38,82,1,9,CC 93-4181,S61,42251,42667,42380,4.3,Balsora_1_4,,,17,105,,,,,,,,,2415,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,361,82,2,83,CC 93-4181,S61,42251,42667,42380,4.3,Balsora_1_4,,,17.2,91.6,,,,,,,,,2738,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,631,82,3,146,CC 93-4181,S61,42251,42667,42380,4.3,Balsora_1_4,,,7.7,92.7,,,,,,,,,3008,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,225,150,1,19,CC 93-4181,S61,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,14.05555556,,,,,137,4.77,,,,226,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,225,150,1,19,CC 93-4181,S61,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,9.444444444,214.4,2.2,20.2,12.1,148.7,5.9,,,,1282,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,14,83,1,4,CC 93-4208,S62,42251,42667,42380,4.3,Balsora_1_4,,,10.3,95,,,,,,,,,2391,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,248,83,2,58,CC 93-4208,S62,42251,42667,42380,4.3,Balsora_1_4,,,11.6,93.3,,,,,,,,,2625,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,483,83,3,112,CC 93-4208,S62,42251,42667,42380,4.3,Balsora_1_4,,,14.8,116.8,,,,,,,,,2860,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,249,174,1,21,CC 93-4208,S62,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,10.66666667,,,,,148.3,4.24,,,,250,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,249,174,1,21,CC 93-4208,S62,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,10.22222222,264.9,2.86,16.6,13.3,156.5,5.05,,,,1306,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,223,84,1,52,CC 93-4223,S63,42251,42667,42380,4.3,Balsora_1_4,,,19.9,129.5,,,,,,,,,2600,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,368,84,2,85,CC 93-4223,S63,42251,42667,42380,4.3,Balsora_1_4,,,10.5,74.4,,,,,,,,,2745,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,490,84,3,113,CC 93-4223,S63,42251,42667,42380,4.3,Balsora_1_4,,,11.6,73.1,,,,,,,,,2867,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,159,145,1,14,CC 93-4223,S63,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,9.055555556,,,,,141.3,5.62,,,,160,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,159,145,1,14,CC 93-4223,S63,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,7.5,259,3.39,16.6,14.6,148,5.03,,,,1216,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,53,85,1,13,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,16.8,135,,,,,,,,,2430,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,92,85,1,22,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,14.6,99.5,,,,,,,,,2469,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,119,85,1,28,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,15.8,90,,,,,,,,,2496,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,128,85,1,30,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,13,85.3,,,,,,,,,2505,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,151,85,1,35,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,15,96,,,,,,,,,2528,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,183,85,1,43,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,18.7,102,,,,,,,,,2560,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,209,85,1,49,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,15.2,90.5,,,,,,,,,2586,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,235,85,1,55,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,17.7,108.5,,,,,,,,,2612,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,268,85,2,62,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,11.7,102,,,,,,,,,2645,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,288,85,2,67,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,9.8,116.7,,,,,,,,,2665,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,314,85,2,73,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,8.7,99.1,,,,,,,,,2691,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,339,85,2,78,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,12.2,101.5,,,,,,,,,2716,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,379,85,2,88,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,14.7,75.9,,,,,,,,,2756,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,405,85,2,94,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,12.7,91.8,,,,,,,,,2782,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,431,85,2,100,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,11.2,83.1,,,,,,,,,2808,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,457,85,2,106,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,20.8,95.9,,,,,,,,,2834,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,509,85,3,118,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,11.9,69.1,,,,,,,,,2886,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,526,85,3,121,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,9,53.2,,,,,,,,,2903,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,561,85,3,130,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,16,91.1,,,,,,,,,2938,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,587,85,3,136,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,15.4,99.8,,,,,,,,,2964,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,603,85,3,139,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,17,105.1,,,,,,,,,2980,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,652,85,3,151,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,16.6,115.6,,,,,,,,,3029,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,678,85,3,157,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,11.6,89.2,,,,,,,,,3055,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,717,85,3,165,CC 93-4418,S64,42251,42667,42380,4.3,Balsora_1_4,,,12,100.4,,,,,,,,,3094,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,144,20,1,12,CC 93-4418,S64,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,11.22222222,,,,,160.4,4.89,,,,145,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,144,20,1,12,CC 93-4418,S64,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,10.55555556,269.9,3.15,20.7,12.8,165,5.62,,,,1201,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,98,86,1,23,CC 93-7510,S65,42251,42667,42380,4.3,Balsora_1_4,,,12.5,94.5,,,,,,,,,2475,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,468,86,2,108,CC 93-7510,S65,42251,42667,42380,4.3,Balsora_1_4,,,15.7,91.2,,,,,,,,,2845,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,687,86,3,159,CC 93-7510,S65,42251,42667,42380,4.3,Balsora_1_4,,,18.7,118.6,,,,,,,,,3064,4,Latice,
